ds,yhat,yhat_lower,yhat_upper
2017-10-05,372.75539562891504,295.13887209146543,451.98978604826203
2017-10-06,372.03887897807965,295.4327884216428,449.59838285206473
2017-10-09,371.87035208119,293.61132991618337,451.14600508054565
2017-10-10,372.564196819356,293.07168508632975,449.2893378868866
2017-10-11,372.1352491484692,297.71679282600735,449.62569084790834
2017-10-12,372.6941016905834,293.8757264613261,446.8658729493862
2017-10-13,372.35098485261807,299.0798391807464,443.1827161218661
2017-10-16,373.2473414956105,294.77864328125924,448.0979754313692
2017-10-17,374.23934760418274,296.408998064033,454.35393941758224
2017-10-18,374.06223193134457,295.5627391079949,446.7890897623445
